node_a,node_b,relation
3,474,incomparable
3,475,stronger
3,476,incomparable
3,477,incomparable
3,478,stronger
3,479,incomparable
3,480,stronger
3,481,incomparable
3,482,stronger
3,483,incomparable
3,484,stronger
3,485,stronger
3,486,stronger
3,487,incomparable
3,488,stronger
3,489,incomparable
3,490,stronger
3,491,incomparable
3,492,incomparable
3,493,stronger
3,494,stronger
3,495,incomparable
3,496,stronger
3,497,stronger
3,498,stronger
3,499,stronger
3,500,incomparable
3,501,incomparable
3,502,stronger
3,503,incomparable
3,504,incomparable
3,505,stronger
3,506,incomparable
3,507,stronger
3,508,incomparable
3,509,stronger
3,510,incomparable
3,511,incomparable
3,512,stronger
3,513,incomparable
3,514,stronger
3,515,stronger
3,516,incomparable
3,517,stronger
3,518,stronger
3,519,stronger
3,520,incomparable
3,521,stronger
3,522,incomparable
3,523,stronger
3,524,incomparable
3,525,stronger
3,526,stronger
3,527,stronger
3,528,incomparable
3,529,stronger
3,530,stronger
3,531,stronger
3,532,incomparable
3,533,stronger
3,534,stronger
3,535,stronger
3,536,stronger
3,537,incomparable
3,538,stronger
3,539,stronger
3,540,stronger
3,541,incomparable
3,542,stronger
3,543,incomparable
3,544,stronger
3,545,incomparable
3,546,incomparable
3,547,stronger
3,548,stronger
3,549,incomparable
3,550,stronger
3,551,stronger
3,552,stronger
3,553,stronger
3,554,incomparable
3,555,stronger
3,556,incomparable
3,557,stronger
3,558,incomparable
3,559,stronger
3,560,stronger
3,561,stronger
3,562,incomparable
3,563,stronger
3,564,stronger
3,565,stronger
3,566,incomparable
3,567,stronger
3,568,stronger
3,569,stronger
3,570,stronger
3,571,incomparable
3,572,incomparable
3,573,stronger
3,574,stronger
3,575,incomparable
3,576,stronger
3,577,stronger
3,578,stronger
3,579,incomparable
3,580,stronger
3,581,stronger
3,582,stronger
3,583,incomparable
3,584,stronger
3,585,stronger
3,586,stronger
3,587,stronger
3,588,incomparable
3,589,stronger
3,590,stronger
3,591,stronger
3,592,stronger
3,593,incomparable
3,594,stronger
3,595,stronger
3,596,stronger
3,597,stronger
3,598,incomparable
3,599,stronger
3,600,stronger
3,601,stronger
3,602,stronger
3,603,incomparable
3,604,stronger
3,605,stronger
3,606,stronger
3,607,stronger
3,608,incomparable
3,609,stronger
3,610,stronger
3,611,stronger
3,612,stronger
3,613,stronger
3,614,weaker
3,615,incomparable
3,616,incomparable
3,617,incomparable
3,618,stronger
3,619,incomparable
3,620,incomparable
3,621,incomparable
3,622,incomparable
3,623,incomparable
3,624,incomparable
3,625,incomparable
3,626,incomparable
3,627,stronger
3,628,stronger
3,629,incomparable
3,630,incomparable
3,631,stronger
3,632,incomparable
3,633,incomparable
3,634,stronger
3,635,incomparable
3,636,stronger
3,637,stronger
3,638,stronger
3,639,incomparable
3,640,incomparable
3,641,stronger
3,642,incomparable
3,643,incomparable
3,644,stronger
3,645,incomparable
3,646,incomparable
3,647,incomparable
3,648,stronger
3,649,incomparable
3,650,stronger
3,651,stronger
3,652,stronger
3,653,incomparable
3,654,stronger
3,655,incomparable
3,656,stronger
3,657,incomparable
3,658,incomparable
3,659,stronger
3,660,stronger
3,661,incomparable
3,662,stronger
3,663,stronger
3,664,stronger
3,665,stronger
3,666,incomparable
3,667,incomparable
3,668,stronger
3,669,incomparable
3,670,incomparable
3,671,stronger
3,672,incomparable
3,673,stronger
3,674,stronger
3,675,stronger
3,676,incomparable
3,677,incomparable
3,678,stronger
3,679,incomparable
3,680,incomparable
3,681,stronger
3,682,incomparable
3,683,stronger
3,684,incomparable
3,685,stronger
3,686,incomparable
3,687,stronger
3,688,stronger
3,689,stronger
3,690,incomparable
3,691,stronger
3,692,incomparable
3,693,stronger
3,694,incomparable
3,695,incomparable
3,696,stronger
3,697,stronger
3,698,incomparable
3,699,stronger
3,700,stronger
3,701,stronger
3,702,stronger
3,703,incomparable
3,704,incomparable
3,705,stronger
3,706,incomparable
3,707,incomparable
3,708,stronger
3,709,incomparable
3,710,stronger
3,711,incomparable
3,712,stronger
3,713,incomparable
3,714,incomparable
3,715,stronger
3,716,incomparable
3,717,stronger
3,718,stronger
3,719,incomparable
3,720,stronger
3,721,stronger
3,722,stronger
3,723,incomparable
3,724,stronger
3,725,incomparable
3,726,stronger
3,727,incomparable
3,728,stronger
3,729,stronger
3,730,stronger
3,731,incomparable
3,732,stronger
3,733,stronger
3,734,stronger
3,735,incomparable
3,736,stronger
3,737,stronger
3,738,stronger
3,739,stronger
3,740,incomparable
3,741,stronger
3,742,stronger
3,743,stronger
3,744,incomparable
3,745,stronger
3,746,incomparable
3,747,stronger
3,748,incomparable
3,749,incomparable
3,750,stronger
3,751,stronger
3,752,incomparable
3,753,stronger
3,754,stronger
3,755,stronger
3,756,stronger
3,757,incomparable
3,758,stronger
3,759,incomparable
3,760,stronger
3,761,incomparable
3,762,stronger
3,763,stronger
3,764,stronger
3,765,incomparable
3,766,stronger
3,767,stronger
3,768,stronger
3,769,incomparable
3,770,stronger
3,771,stronger
3,772,stronger
3,773,stronger
3,774,incomparable
3,775,incomparable
3,776,stronger
3,777,stronger
3,778,incomparable
3,779,stronger
3,780,stronger
3,781,stronger
3,782,incomparable
3,783,stronger
3,784,stronger
3,785,stronger
3,786,incomparable
3,787,stronger
3,788,stronger
3,789,stronger
3,790,stronger
3,791,incomparable
3,792,stronger
3,793,stronger
3,794,stronger
3,795,stronger
3,796,incomparable
3,797,stronger
3,798,stronger
3,799,stronger
3,800,stronger
3,801,incomparable
3,802,stronger
3,803,stronger
3,804,stronger
3,805,stronger
3,806,incomparable
3,807,stronger
3,808,stronger
3,809,stronger
3,810,stronger
3,811,incomparable
3,812,stronger
3,813,stronger
3,814,stronger
3,815,stronger
3,816,stronger
3,817,weaker
3,818,incomparable
3,819,incomparable
3,820,incomparable
3,821,incomparable
3,822,incomparable
3,823,incomparable
3,824,stronger
3,825,incomparable
3,826,incomparable
3,827,stronger
3,828,incomparable
3,829,stronger
3,830,stronger
3,831,stronger
3,832,incomparable
3,833,incomparable
3,834,incomparable
3,835,incomparable
3,836,incomparable
3,837,incomparable
3,838,incomparable
3,839,incomparable
3,840,incomparable
3,841,incomparable
3,842,incomparable
3,843,incomparable
3,844,incomparable
3,845,incomparable
3,846,incomparable
3,847,incomparable
3,848,incomparable
3,849,incomparable
3,850,incomparable
3,851,incomparable
3,852,incomparable
3,853,stronger
3,854,incomparable
3,855,stronger
3,856,incomparable
3,857,stronger
3,858,incomparable
3,859,stronger
3,860,incomparable
3,861,incomparable
3,862,stronger
3,863,stronger
3,864,incomparable
3,865,stronger
3,866,stronger
3,867,stronger
3,868,stronger
3,869,incomparable
3,870,incomparable
3,871,stronger
3,872,incomparable
3,873,incomparable
3,874,stronger
3,875,incomparable
3,876,stronger
3,877,stronger
3,878,stronger
3,879,incomparable
3,880,incomparable
3,881,stronger
3,882,incomparable
3,883,incomparable
3,884,stronger
3,885,incomparable
3,886,stronger
3,887,incomparable
3,888,stronger
3,889,incomparable
3,890,stronger
3,891,stronger
3,892,stronger
3,893,incomparable
3,894,stronger
3,895,incomparable
3,896,stronger
3,897,incomparable
3,898,incomparable
3,899,stronger
3,900,stronger
3,901,incomparable
3,902,stronger
3,903,stronger
3,904,stronger
3,905,stronger
3,906,incomparable
3,907,incomparable
3,908,stronger
3,909,incomparable
3,910,incomparable
3,911,stronger
3,912,incomparable
3,913,stronger
3,914,incomparable
3,915,stronger
3,916,incomparable
3,917,incomparable
3,918,stronger
3,919,incomparable
3,920,stronger
3,921,stronger
3,922,incomparable
3,923,stronger
3,924,stronger
3,925,stronger
3,926,incomparable
3,927,stronger
3,928,incomparable
3,929,stronger
3,930,incomparable
3,931,stronger
3,932,stronger
3,933,stronger
3,934,incomparable
3,935,stronger
3,936,stronger
3,937,stronger
3,938,incomparable
3,939,stronger
3,940,stronger
3,941,stronger
3,942,stronger
3,943,incomparable
3,944,stronger
3,945,stronger
3,946,stronger
3,947,incomparable
3,948,stronger
3,949,incomparable
3,950,stronger
3,951,incomparable
3,952,incomparable
3,953,stronger
3,954,stronger
3,955,incomparable
3,956,stronger
3,957,stronger
3,958,stronger
3,959,stronger
3,960,incomparable
3,961,stronger
3,962,incomparable
3,963,stronger
3,964,incomparable
3,965,stronger
3,966,stronger
3,967,stronger
3,968,incomparable
3,969,stronger
3,970,stronger
3,971,stronger
3,972,incomparable
3,973,stronger
3,974,stronger
3,975,stronger
3,976,stronger
3,977,incomparable
3,978,incomparable
3,979,stronger
3,980,stronger
3,981,incomparable
3,982,stronger
3,983,stronger
3,984,stronger
3,985,incomparable
3,986,stronger
3,987,stronger
3,988,stronger
3,989,incomparable
3,990,stronger
3,991,stronger
3,992,stronger
3,993,stronger
3,994,incomparable
3,995,stronger
3,996,stronger
3,997,stronger
3,998,stronger
3,999,incomparable
3,1000,stronger
3,1001,stronger
3,1002,stronger
3,1003,stronger
3,1004,incomparable
3,1005,stronger
3,1006,stronger
3,1007,stronger
3,1008,stronger
3,1009,incomparable
3,1010,stronger
3,1011,stronger
3,1012,stronger
3,1013,stronger
3,1014,incomparable
3,1015,stronger
3,1016,stronger
3,1017,stronger
3,1018,stronger
3,1019,stronger
3,1020,weaker
3,1021,incomparable
3,1022,incomparable
3,1023,incomparable
3,1024,stronger
3,1025,incomparable
3,1026,incomparable
3,1027,stronger
3,1028,incomparable
3,1029,incomparable
3,1030,stronger
3,1031,incomparable
3,1032,stronger
3,1033,stronger
3,1034,stronger
3,1035,incomparable
3,1036,incomparable
3,1037,stronger
3,1038,incomparable
3,1039,incomparable
3,1040,stronger
3,1041,incomparable
3,1042,incomparable
3,1043,incomparable
3,1044,stronger
3,1045,incomparable
3,1046,incomparable
3,1047,stronger
3,1048,incomparable
3,1049,incomparable
3,1050,incomparable
3,1051,incomparable
3,1052,incomparable
3,1053,incomparable
3,1054,stronger
3,1055,incomparable
3,1056,incomparable
3,1057,stronger
3,1058,stronger
3,1059,incomparable
3,1060,incomparable
3,1061,incomparable
3,1062,stronger
3,1063,incomparable
3,1064,incomparable
3,1065,stronger
3,1066,stronger
3,1067,incomparable
3,1068,incomparable
3,1069,stronger
3,1070,stronger
3,1071,stronger
3,1072,incomparable
3,1073,incomparable
3,1074,stronger
3,1075,incomparable
3,1076,unknown
3,1077,stronger
3,1078,incomparable
3,1079,stronger
3,1080,stronger
3,1081,stronger
3,1082,incomparable
3,1083,incomparable
3,1084,stronger
3,1085,incomparable
3,1086,incomparable
3,1087,stronger
3,1088,incomparable
3,1089,stronger
3,1090,incomparable
3,1091,stronger
3,1092,incomparable
3,1093,stronger
3,1094,stronger
3,1095,stronger
3,1096,incomparable
3,1097,stronger
3,1098,incomparable
3,1099,stronger
3,1100,incomparable
3,1101,incomparable
3,1102,stronger
3,1103,stronger
3,1104,incomparable
3,1105,stronger
3,1106,stronger
3,1107,stronger
3,1108,stronger
3,1109,incomparable
3,1110,incomparable
3,1111,stronger
3,1112,incomparable
3,1113,incomparable
3,1114,stronger
3,1115,incomparable
3,1116,stronger
3,1117,incomparable
3,1118,stronger
3,1119,incomparable
3,1120,incomparable
3,1121,stronger
3,1122,incomparable
3,1123,stronger
3,1124,stronger
3,1125,incomparable
3,1126,stronger
3,1127,stronger
3,1128,stronger
3,1129,incomparable
3,1130,stronger
3,1131,incomparable
3,1132,stronger
3,1133,incomparable
3,1134,stronger
3,1135,stronger
3,1136,stronger
3,1137,incomparable
3,1138,stronger
3,1139,stronger
3,1140,stronger
3,1141,incomparable
3,1142,stronger
3,1143,stronger
3,1144,stronger
3,1145,stronger
3,1146,incomparable
3,1147,stronger
3,1148,stronger
3,1149,stronger
3,1150,incomparable
3,1151,stronger
3,1152,incomparable
3,1153,stronger
3,1154,incomparable
3,1155,incomparable
3,1156,stronger
3,1157,stronger
3,1158,incomparable
3,1159,stronger
3,1160,stronger
3,1161,stronger
3,1162,stronger
3,1163,incomparable
3,1164,stronger
3,1165,incomparable
3,1166,stronger
3,1167,incomparable
3,1168,stronger
3,1169,stronger
3,1170,stronger
3,1171,incomparable
3,1172,stronger
3,1173,stronger
3,1174,stronger
3,1175,incomparable
3,1176,stronger
3,1177,stronger
3,1178,stronger
3,1179,stronger
3,1180,incomparable
3,1181,incomparable
3,1182,stronger
3,1183,stronger
3,1184,incomparable
3,1185,stronger
3,1186,stronger
3,1187,stronger
3,1188,incomparable
3,1189,stronger
3,1190,stronger
3,1191,stronger
3,1192,incomparable
3,1193,stronger
3,1194,stronger
3,1195,stronger
3,1196,stronger
3,1197,incomparable
3,1198,stronger
3,1199,stronger
3,1200,stronger
3,1201,stronger
3,1202,incomparable
3,1203,stronger
3,1204,stronger
3,1205,stronger
3,1206,stronger
3,1207,incomparable
3,1208,stronger
3,1209,stronger
3,1210,stronger
3,1211,stronger
3,1212,incomparable
3,1213,stronger
3,1214,stronger
3,1215,stronger
3,1216,stronger
3,1217,incomparable
3,1218,stronger
3,1219,stronger
3,1220,stronger
3,1221,stronger
3,1222,stronger
3,1223,weaker
3,1224,incomparable
3,1225,incomparable
3,1226,incomparable
3,1227,incomparable
3,1228,incomparable
3,1229,incomparable
3,1230,incomparable
3,1231,incomparable
3,1232,stronger
3,1233,stronger
3,1234,incomparable
3,1235,stronger
3,1236,stronger
3,1237,stronger
3,1238,incomparable
3,1239,incomparable
3,1240,incomparable
3,1241,incomparable
3,1242,incomparable
3,1243,incomparable
3,1244,incomparable
3,1245,incomparable
3,1246,incomparable
3,1247,incomparable
3,1248,incomparable
3,1249,incomparable
3,1250,incomparable
3,1251,incomparable
3,1252,incomparable
3,1253,incomparable
3,1254,incomparable
3,1255,incomparable
3,1256,incomparable
3,1257,incomparable
3,1258,incomparable
3,1259,incomparable
3,1260,incomparable
3,1261,incomparable
3,1262,incomparable
3,1263,incomparable
3,1264,incomparable
3,1265,incomparable
3,1266,incomparable
3,1267,incomparable
3,1268,stronger
3,1269,stronger
3,1270,incomparable
3,1271,incomparable
3,1272,stronger
3,1273,stronger
3,1274,stronger
3,1275,incomparable
3,1276,incomparable
3,1277,stronger
3,1278,incomparable
3,1279,incomparable
3,1280,stronger
3,1281,incomparable
3,1282,stronger
3,1283,stronger
3,1284,stronger
3,1285,incomparable
3,1286,incomparable
3,1287,stronger
3,1288,incomparable
3,1289,incomparable
3,1290,stronger
3,1291,incomparable
3,1292,stronger
3,1293,incomparable
3,1294,stronger
3,1295,incomparable
3,1296,stronger
3,1297,stronger
3,1298,stronger
3,1299,incomparable
3,1300,stronger
3,1301,incomparable
3,1302,stronger
3,1303,incomparable
3,1304,incomparable
3,1305,stronger
3,1306,stronger
3,1307,incomparable
3,1308,stronger
3,1309,stronger
3,1310,stronger
3,1311,stronger
3,1312,incomparable
3,1313,incomparable
3,1314,stronger
3,1315,incomparable
3,1316,incomparable
3,1317,stronger
3,1318,incomparable
3,1319,stronger
3,1320,incomparable
3,1321,stronger
3,1322,incomparable
3,1323,incomparable
3,1324,stronger
3,1325,incomparable
3,1326,stronger
3,1327,stronger
3,1328,incomparable
3,1329,stronger
3,1330,stronger
3,1331,stronger
3,1332,incomparable
3,1333,stronger
3,1334,incomparable
3,1335,stronger
3,1336,incomparable
3,1337,stronger
3,1338,stronger
3,1339,stronger
3,1340,incomparable
3,1341,stronger
3,1342,stronger
3,1343,stronger
3,1344,incomparable
3,1345,stronger
3,1346,stronger
3,1347,stronger
3,1348,stronger
3,1349,incomparable
3,1350,stronger
3,1351,stronger
3,1352,stronger
3,1353,incomparable
3,1354,stronger
3,1355,incomparable
3,1356,stronger
3,1357,incomparable
3,1358,incomparable
3,1359,stronger
3,1360,stronger
3,1361,incomparable
3,1362,stronger
3,1363,stronger
3,1364,stronger
3,1365,stronger
3,1366,incomparable
3,1367,stronger
3,1368,incomparable
3,1369,stronger
3,1370,incomparable
3,1371,stronger
3,1372,stronger
3,1373,stronger
3,1374,incomparable
3,1375,stronger
3,1376,stronger
3,1377,stronger
3,1378,incomparable
3,1379,stronger
3,1380,stronger
3,1381,stronger
3,1382,stronger
3,1383,incomparable
3,1384,incomparable
3,1385,stronger
3,1386,stronger
3,1387,incomparable
3,1388,stronger
3,1389,stronger
3,1390,stronger
3,1391,incomparable
3,1392,stronger
3,1393,stronger
3,1394,stronger
3,1395,incomparable
3,1396,stronger
3,1397,stronger
3,1398,stronger
3,1399,stronger
3,1400,incomparable
3,1401,stronger
3,1402,stronger
3,1403,stronger
3,1404,stronger
3,1405,incomparable
3,1406,stronger
3,1407,stronger
3,1408,stronger
3,1409,stronger
3,1410,incomparable
3,1411,stronger
3,1412,stronger
3,1413,stronger
3,1414,stronger
3,1415,incomparable
3,1416,stronger
3,1417,stronger
3,1418,stronger
3,1419,stronger
3,1420,incomparable
3,1421,stronger
3,1422,stronger
3,1423,stronger
3,1424,stronger
3,1425,stronger
3,1426,weaker
3,1427,incomparable
3,1428,incomparable
3,1429,incomparable
3,1430,incomparable
3,1431,incomparable
3,1432,incomparable
3,1433,incomparable
3,1434,incomparable
3,1435,incomparable
3,1436,incomparable
3,1437,incomparable
3,1438,incomparable
3,1439,incomparable
3,1440,incomparable
3,1441,incomparable
3,1442,incomparable
3,1443,incomparable
3,1444,incomparable
3,1445,incomparable
3,1446,incomparable
3,1447,incomparable
3,1448,incomparable
3,1449,incomparable
3,1450,incomparable
3,1451,incomparable
3,1452,incomparable
3,1453,incomparable
3,1454,incomparable
3,1455,incomparable
3,1456,incomparable
3,1457,incomparable
3,1458,incomparable
3,1459,incomparable
3,1460,incomparable
3,1461,incomparable
3,1462,incomparable
3,1463,incomparable
3,1464,incomparable
3,1465,incomparable
3,1466,incomparable
3,1467,incomparable
3,1468,incomparable
3,1469,incomparable
3,1470,incomparable
3,1471,incomparable
3,1472,incomparable
3,1473,incomparable
3,1474,incomparable
3,1475,incomparable
3,1476,incomparable
3,1477,incomparable
3,1478,incomparable
3,1479,incomparable
3,1480,incomparable
3,1481,incomparable
3,1482,incomparable
3,1483,incomparable
3,1484,incomparable
3,1485,incomparable
3,1486,incomparable
3,1487,incomparable
3,1488,incomparable
3,1489,incomparable
3,1490,stronger
3,1491,incomparable
3,1492,incomparable
3,1493,stronger
3,1494,incomparable
3,1495,stronger
3,1496,incomparable
3,1497,stronger
3,1498,incomparable
3,1499,stronger
3,1500,stronger
3,1501,stronger
3,1502,incomparable
3,1503,stronger
3,1504,incomparable
3,1505,stronger
3,1506,incomparable
3,1507,incomparable
3,1508,stronger
3,1509,stronger
3,1510,incomparable
3,1511,stronger
3,1512,stronger
3,1513,stronger
3,1514,stronger
3,1515,incomparable
3,1516,incomparable
3,1517,stronger
3,1518,incomparable
3,1519,incomparable
3,1520,stronger
3,1521,incomparable
3,1522,stronger
3,1523,incomparable
3,1524,stronger
3,1525,incomparable
3,1526,incomparable
3,1527,stronger
3,1528,incomparable
3,1529,stronger
3,1530,stronger
3,1531,incomparable
3,1532,stronger
3,1533,stronger
3,1534,stronger
3,1535,incomparable
3,1536,stronger
3,1537,incomparable
3,1538,stronger
3,1539,incomparable
3,1540,stronger
3,1541,stronger
3,1542,stronger
3,1543,incomparable
3,1544,stronger
3,1545,stronger
3,1546,stronger
3,1547,incomparable
3,1548,stronger
3,1549,stronger
3,1550,stronger
3,1551,stronger
3,1552,incomparable
3,1553,stronger
3,1554,stronger
3,1555,stronger
3,1556,incomparable
3,1557,stronger
3,1558,incomparable
3,1559,stronger
3,1560,incomparable
3,1561,incomparable
3,1562,stronger
3,1563,stronger
3,1564,incomparable
3,1565,stronger
3,1566,stronger
3,1567,stronger
3,1568,stronger
3,1569,incomparable
3,1570,stronger
3,1571,incomparable
3,1572,stronger
3,1573,incomparable
3,1574,stronger
3,1575,stronger
3,1576,stronger
3,1577,incomparable
3,1578,stronger
3,1579,stronger
3,1580,stronger
3,1581,incomparable
3,1582,stronger
3,1583,stronger
3,1584,stronger
3,1585,stronger
3,1586,incomparable
3,1587,incomparable
3,1588,stronger
3,1589,stronger
3,1590,incomparable
3,1591,stronger
3,1592,stronger
3,1593,stronger
3,1594,incomparable
3,1595,stronger
3,1596,stronger
3,1597,stronger
3,1598,incomparable
3,1599,stronger
3,1600,stronger
3,1601,stronger
3,1602,stronger
3,1603,incomparable
3,1604,stronger
3,1605,stronger
3,1606,stronger
3,1607,stronger
3,1608,incomparable
3,1609,stronger
3,1610,stronger
3,1611,stronger
3,1612,stronger
3,1613,incomparable
3,1614,stronger
3,1615,stronger
3,1616,stronger
3,1617,stronger
3,1618,incomparable
3,1619,stronger
3,1620,stronger
3,1621,stronger
3,1622,stronger
3,1623,incomparable
3,1624,stronger
3,1625,stronger
3,1626,stronger
3,1627,stronger
3,1628,stronger
3,1629,weaker
3,1630,incomparable
3,1631,incomparable
3,1632,incomparable
3,1633,incomparable
3,1634,incomparable
3,1635,incomparable
3,1636,incomparable
3,1637,incomparable
3,1638,incomparable
3,1639,incomparable
3,1640,incomparable
3,1641,incomparable
3,1642,incomparable
3,1643,incomparable
3,1644,incomparable
3,1645,incomparable
3,1646,incomparable
3,1647,incomparable
3,1648,incomparable
3,1649,incomparable
3,1650,incomparable
3,1651,incomparable
3,1652,incomparable
3,1653,incomparable
3,1654,incomparable
3,1655,incomparable
3,1656,incomparable
3,1657,incomparable
3,1658,incomparable
3,1659,incomparable
3,1660,incomparable
3,1661,incomparable
3,1662,incomparable
3,1663,incomparable
3,1664,incomparable
3,1665,incomparable
3,1666,incomparable
3,1667,incomparable
3,1668,incomparable
3,1669,incomparable
3,1670,incomparable
3,1671,incomparable
3,1672,incomparable
3,1673,incomparable
3,1674,incomparable
3,1675,incomparable
3,1676,incomparable
3,1677,incomparable
3,1678,incomparable
3,1679,incomparable
3,1680,incomparable
3,1681,incomparable
3,1682,incomparable
3,1683,stronger
3,1684,incomparable
3,1685,incomparable
3,1686,stronger
3,1687,incomparable
3,1688,stronger
3,1689,stronger
3,1690,stronger
3,1691,incomparable
3,1692,incomparable
3,1693,stronger
3,1694,incomparable
3,1695,incomparable
3,1696,stronger
3,1697,incomparable
3,1698,stronger
3,1699,incomparable
3,1700,stronger
3,1701,incomparable
3,1702,stronger
3,1703,stronger
3,1704,stronger
3,1705,incomparable
3,1706,stronger
3,1707,incomparable
3,1708,stronger
3,1709,incomparable
3,1710,incomparable
3,1711,stronger
3,1712,stronger
3,1713,incomparable
3,1714,stronger
3,1715,stronger
3,1716,stronger
3,1717,stronger
3,1718,incomparable
3,1719,incomparable
3,1720,stronger
3,1721,incomparable
3,1722,incomparable
3,1723,stronger
3,1724,incomparable
3,1725,stronger
3,1726,incomparable
3,1727,stronger
3,1728,incomparable
3,1729,incomparable
3,1730,stronger
3,1731,incomparable
3,1732,stronger
3,1733,stronger
3,1734,incomparable
3,1735,stronger
3,1736,stronger
3,1737,stronger
3,1738,incomparable
3,1739,stronger
3,1740,incomparable
3,1741,stronger
3,1742,incomparable
3,1743,stronger
3,1744,stronger
3,1745,stronger
3,1746,incomparable
3,1747,stronger
3,1748,stronger
3,1749,stronger
3,1750,incomparable
3,1751,stronger
3,1752,stronger
3,1753,stronger
3,1754,stronger
3,1755,incomparable
3,1756,stronger
3,1757,stronger
3,1758,stronger
3,1759,incomparable
3,1760,stronger
3,1761,incomparable
3,1762,stronger
3,1763,incomparable
3,1764,incomparable
3,1765,stronger
3,1766,stronger
3,1767,incomparable
3,1768,stronger
3,1769,stronger
3,1770,stronger
3,1771,stronger
3,1772,incomparable
3,1773,stronger
3,1774,incomparable
3,1775,stronger
3,1776,incomparable
3,1777,stronger
3,1778,stronger
3,1779,stronger
3,1780,incomparable
3,1781,stronger
3,1782,stronger
3,1783,stronger
3,1784,incomparable
3,1785,stronger
3,1786,stronger
3,1787,stronger
3,1788,stronger
3,1789,incomparable
3,1790,incomparable
3,1791,stronger
3,1792,stronger
3,1793,incomparable
3,1794,stronger
3,1795,stronger
3,1796,stronger
3,1797,incomparable
3,1798,stronger
3,1799,stronger
3,1800,stronger
3,1801,incomparable
3,1802,stronger
3,1803,stronger
3,1804,stronger
3,1805,stronger
3,1806,incomparable
3,1807,stronger
3,1808,stronger
3,1809,stronger
3,1810,stronger
3,1811,incomparable
3,1812,stronger
3,1813,stronger
3,1814,stronger
3,1815,stronger
3,1816,incomparable
3,1817,stronger
3,1818,stronger
3,1819,stronger
3,1820,stronger
3,1821,incomparable
3,1822,stronger
3,1823,stronger
3,1824,stronger
3,1825,stronger
3,1826,incomparable
3,1827,stronger
3,1828,stronger
3,1829,stronger
3,1830,stronger
3,1831,stronger
3,1832,weaker
3,1833,incomparable
3,1834,incomparable
3,1835,incomparable
3,1836,incomparable
3,1837,incomparable
3,1838,incomparable
3,1839,incomparable
3,1840,incomparable
3,1841,incomparable
3,1842,incomparable
3,1843,incomparable
3,1844,incomparable
3,1845,incomparable
3,1846,incomparable
3,1847,incomparable
3,1848,incomparable
3,1849,incomparable
3,1850,incomparable
3,1851,incomparable
3,1852,incomparable
3,1853,incomparable
3,1854,incomparable
3,1855,incomparable
3,1856,incomparable
3,1857,incomparable
3,1858,incomparable
3,1859,incomparable
3,1860,incomparable
3,1861,incomparable
3,1862,incomparable
3,1863,incomparable
3,1864,incomparable
3,1865,incomparable
3,1866,incomparable
3,1867,incomparable
3,1868,incomparable
3,1869,incomparable
3,1870,incomparable
3,1871,incomparable
3,1872,incomparable
3,1873,incomparable
3,1874,incomparable
3,1875,incomparable
3,1876,incomparable
3,1877,incomparable
3,1878,incomparable
3,1879,incomparable
3,1880,incomparable
3,1881,incomparable
3,1882,incomparable
3,1883,incomparable
3,1884,incomparable
3,1885,incomparable
3,1886,stronger
3,1887,incomparable
3,1888,incomparable
3,1889,stronger
3,1890,incomparable
3,1891,stronger
3,1892,stronger
3,1893,stronger
3,1894,incomparable
3,1895,incomparable
3,1896,stronger
3,1897,incomparable
3,1898,incomparable
3,1899,stronger
3,1900,incomparable
3,1901,stronger
3,1902,incomparable
3,1903,stronger
3,1904,incomparable
3,1905,stronger
3,1906,stronger
3,1907,stronger
3,1908,incomparable
3,1909,stronger
3,1910,incomparable
3,1911,stronger
3,1912,incomparable
3,1913,incomparable
3,1914,stronger
3,1915,stronger
3,1916,incomparable
3,1917,stronger
3,1918,stronger
3,1919,stronger
3,1920,stronger
3,1921,incomparable
3,1922,incomparable
3,1923,stronger
3,1924,incomparable
3,1925,incomparable
3,1926,stronger
3,1927,incomparable
3,1928,stronger
3,1929,incomparable
3,1930,stronger
3,1931,incomparable
3,1932,incomparable
3,1933,stronger
3,1934,incomparable
3,1935,stronger
3,1936,stronger
3,1937,incomparable
3,1938,stronger
3,1939,stronger
3,1940,stronger
3,1941,incomparable
3,1942,stronger
3,1943,incomparable
3,1944,stronger
3,1945,incomparable
3,1946,stronger
3,1947,stronger
3,1948,stronger
3,1949,incomparable
3,1950,stronger
3,1951,stronger
3,1952,stronger
3,1953,incomparable
3,1954,stronger
3,1955,stronger
3,1956,stronger
3,1957,stronger
3,1958,incomparable
3,1959,stronger
3,1960,stronger
3,1961,stronger
3,1962,incomparable
3,1963,stronger
3,1964,incomparable
3,1965,stronger
3,1966,incomparable
3,1967,incomparable
3,1968,stronger
3,1969,stronger
3,1970,incomparable
3,1971,stronger
3,1972,stronger
3,1973,stronger
3,1974,stronger
3,1975,incomparable
3,1976,stronger
3,1977,incomparable
3,1978,stronger
3,1979,incomparable
3,1980,stronger
3,1981,stronger
3,1982,stronger
3,1983,incomparable
3,1984,stronger
3,1985,stronger
3,1986,stronger
3,1987,incomparable
3,1988,stronger
3,1989,stronger
3,1990,stronger
3,1991,stronger
3,1992,incomparable
3,1993,incomparable
3,1994,stronger
3,1995,stronger
3,1996,incomparable
3,1997,stronger
3,1998,stronger
3,1999,stronger
3,2000,incomparable
3,2001,stronger
3,2002,stronger
3,2003,stronger
3,2004,incomparable
3,2005,stronger
3,2006,stronger
3,2007,stronger
