node_a,node_b,relation
1257,2204,stronger
1257,2569,stronger
1257,2827,stronger
1257,3669,incomparable
1257,4615,incomparable
1258,220,stronger
1258,443,incomparable
1258,1420,stronger
1258,1451,incomparable
1258,1888,incomparable
1258,2109,stronger
1258,2161,incomparable
1258,3341,incomparable
1258,4401,incomparable
1259,33,stronger
1259,609,stronger
1259,873,incomparable
1259,1219,stronger
1259,1449,incomparable
1259,1740,incomparable
1259,2364,incomparable
1259,2667,incomparable
1259,3126,incomparable
1259,3647,incomparable
1259,3790,incomparable
1259,3797,incomparable
1259,3896,incomparable
1259,3910,incomparable
1259,4073,incomparable
1259,4238,incomparable
1260,430,incomparable
1260,437,incomparable
1260,786,incomparable
1260,1673,incomparable
1260,2359,incomparable
1260,3156,stronger
1260,4588,incomparable
1261,2006,stronger
1261,2750,stronger
1261,3385,incomparable
1261,4513,incomparable
1261,4606,incomparable
1262,1060,incomparable
1262,2048,incomparable
1262,4293,incomparable
1262,4439,incomparable
1263,1719,incomparable
1263,2129,stronger
1263,2238,incomparable
1263,2499,incomparable
1263,2946,incomparable
1263,3146,stronger
1263,3399,incomparable
1263,4499,incomparable
1264,76,stronger
1264,191,stronger
1264,1012,stronger
1264,1294,stronger
1264,1729,incomparable
1264,3238,stronger
1264,3739,incomparable
1264,4040,incomparable
1265,22,stronger
1265,331,incomparable
1265,407,incomparable
1265,1529,stronger
1265,1783,stronger
1265,1809,stronger
1265,1822,stronger
1265,2028,stronger
1265,2401,stronger
1265,2821,incomparable
1265,3259,incomparable
1265,3513,incomparable
1265,3945,incomparable
1266,2103,stronger
1266,2208,stronger
1266,2337,incomparable
1266,2454,incomparable
1266,2805,incomparable
1266,2982,incomparable
1266,2992,incomparable
1266,3163,stronger
1266,3241,stronger
1266,3849,incomparable
1266,3989,incomparable
1266,4017,incomparable
1266,4217,incomparable
1266,4357,incomparable
1267,129,stronger
1267,292,stronger
1267,775,incomparable
1267,1434,incomparable
1267,1484,incomparable
1267,2178,incomparable
1267,2793,stronger
1267,2880,incomparable
1267,3324,incomparable
1267,3799,incomparable
1267,4432,incomparable
1267,4470,incomparable
1267,4474,incomparable
1268,766,stronger
1268,941,stronger
1268,1076,incomparable
1268,2252,weaker
1268,2284,weaker
1268,2614,stronger
1268,2734,incomparable
1268,3106,incomparable
1268,3478,incomparable
1268,3862,weaker
1269,932,stronger
1269,1211,stronger
1269,1213,stronger
1269,1308,stronger
1269,1309,stronger
1269,1434,weaker
1269,1594,incomparable
1269,1677,weaker
1269,2033,stronger
1269,2077,weaker
1269,2446,weaker
1269,2574,stronger
1269,3164,stronger
1269,3482,incomparable
1269,3652,incomparable
1269,3980,incomparable
1269,4425,incomparable
1270,1362,stronger
1270,1629,incomparable
1270,1678,incomparable
1270,1965,stronger
1270,2034,stronger
1270,3431,incomparable
1270,3475,incomparable
1270,3664,incomparable
1270,3793,incomparable
1270,3809,incomparable
1270,3832,incomparable
1270,4536,incomparable
1270,4641,incomparable
1271,393,incomparable
1271,542,stronger
1271,1179,stronger
1271,1239,weaker
1271,1389,stronger
1271,1521,incomparable
1271,2393,incomparable
1271,3697,incomparable
1271,3763,incomparable
1271,3925,incomparable
1272,331,weaker
1272,392,incomparable
1272,483,incomparable
1272,935,stronger
1272,1348,stronger
1272,2210,stronger
1272,2650,weaker
1272,3212,stronger
1272,3453,incomparable
1272,3532,weaker
1272,4249,incomparable
1272,4469,weaker
1272,4610,incomparable
1273,16,incomparable
1273,166,incomparable
1273,192,stronger
1273,1297,stronger
1273,1658,weaker
1273,1869,weaker
1273,1930,stronger
1273,2057,weaker
1273,2206,stronger
1273,2284,weaker
1273,2338,incomparable
1273,3043,stronger
1273,3960,incomparable
1273,4196,incomparable
1274,277,stronger
1274,515,stronger
1274,1087,stronger
1274,1256,weaker
1274,2597,stronger
1274,3314,weaker
1274,3773,incomparable
1274,4032,incomparable
1274,4310,incomparable
1275,868,incomparable
1275,1272,incomparable
1275,1345,stronger
1275,1978,stronger
1275,2268,incomparable
1275,2937,incomparable
1275,3130,stronger
1275,3447,incomparable
1276,1792,stronger
1276,2410,incomparable
1276,2676,incomparable
1276,2868,incomparable
1276,3094,incomparable
1276,3732,incomparable
1276,3883,incomparable
1276,4138,incomparable
1277,1313,weaker
1277,2198,equivalent
1277,2525,weaker
1277,4031,weaker
1277,4560,weaker
1277,4580,weaker
1278,17,stronger
1278,325,incomparable
1278,1170,stronger
1278,1172,stronger
1278,2388,stronger
1278,2597,stronger
1278,2651,incomparable
1278,2885,incomparable
1278,2966,stronger
1278,3952,incomparable
1278,4272,incomparable
1278,4292,incomparable
1278,4293,incomparable
1279,77,stronger
1279,439,incomparable
1279,515,stronger
1279,998,stronger
1279,1792,stronger
1279,1866,incomparable
1279,1928,stronger
1279,2383,incomparable
1279,2841,incomparable
1279,3238,stronger
1279,3886,incomparable
1279,3977,incomparable
1280,58,weaker
1280,67,equivalent
1280,187,equivalent
1280,532,weaker
1280,1307,weaker
1280,1627,equivalent
1280,2047,weaker
1280,2568,equivalent
1280,2806,equivalent
1280,3297,weaker
1280,3935,weaker
1280,4037,weaker
1280,4151,weaker
1281,723,incomparable
1281,1135,stronger
1281,2672,incomparable
1281,2675,incomparable
1281,2795,incomparable
1281,2961,stronger
1281,3165,stronger
1281,3668,incomparable
1281,3995,incomparable
1281,4038,incomparable
1281,4173,incomparable
1281,4602,weaker
1282,137,equivalent
1282,806,weaker
1282,1018,equivalent
1282,1375,equivalent
1282,1493,equivalent
1282,2184,equivalent
1282,3205,weaker
1282,3680,weaker
1282,4072,weaker
1282,4593,weaker
1282,4666,weaker
1283,90,weaker
1283,431,weaker
1283,638,weaker
1283,1026,weaker
1283,1028,weaker
1283,1675,weaker
1283,2389,weaker
1283,3352,weaker
1283,3985,weaker
1284,758,equivalent
1284,1222,equivalent
1284,1236,weaker
1284,2338,weaker
1284,2370,weaker
1284,2569,equivalent
1284,2825,equivalent
1284,3240,equivalent
1284,4486,weaker
1285,348,incomparable
1285,362,incomparable
1285,384,incomparable
1285,2128,incomparable
1285,2395,stronger
1285,2990,incomparable
1285,3457,incomparable
1285,4092,incomparable
1285,4408,incomparable
1286,337,incomparable
1286,1049,incomparable
1286,1209,stronger
1286,1364,stronger
1286,1429,incomparable
1286,1513,stronger
1286,1830,stronger
1286,2303,incomparable
1286,3419,incomparable
1286,3836,incomparable
1286,3939,incomparable
1286,4163,incomparable
1286,4291,incomparable
1286,4591,incomparable
1287,49,weaker
1287,101,weaker
1287,201,equivalent
1287,486,equivalent
1287,518,equivalent
1287,619,weaker
1287,851,weaker
1287,872,weaker
1287,1219,equivalent
1287,2688,weaker
1287,2901,equivalent
1287,3330,weaker
1287,3333,weaker
1287,4409,weaker
1287,4574,weaker
1288,9,incomparable
1288,529,stronger
1288,659,incomparable
1288,779,stronger
1288,2389,incomparable
1289,45,incomparable
1289,61,incomparable
1289,313,incomparable
1289,1585,stronger
1289,1904,incomparable
1289,2640,stronger
1289,2730,stronger
1289,2748,stronger
1289,3099,incomparable
1289,3325,incomparable
1289,3744,incomparable
1289,3771,incomparable
1289,3809,incomparable
1289,4105,incomparable
1289,4504,incomparable
1290,395,weaker
1290,978,weaker
1290,1203,equivalent
1290,1330,equivalent
1290,1643,weaker
1290,1800,equivalent
1290,2002,equivalent
1290,2538,weaker
1290,2877,weaker
1290,2879,weaker
1290,3193,weaker
1290,3216,equivalent
1290,3535,weaker
1290,3692,weaker
1290,4297,weaker
1290,4549,weaker
1290,4683,weaker
1291,666,incomparable
1291,1584,stronger
1291,1749,stronger
1291,3595,incomparable
1291,3626,incomparable
1291,4048,incomparable
1291,4452,incomparable
1292,5,weaker
1292,315,weaker
1292,906,weaker
1292,1088,weaker
1292,1508,equivalent
1292,1821,weaker
1292,2130,weaker
1292,2165,weaker
1292,2409,equivalent
1292,3199,equivalent
1292,3399,weaker
1292,3567,weaker
1292,4485,weaker
1292,4563,weaker
1292,4597,weaker
1293,642,incomparable
1293,904,stronger
1293,1608,incomparable
1293,1995,stronger
1293,2302,stronger
1293,2379,stronger
1293,3138,stronger
1293,3351,incomparable
1293,3536,incomparable
1293,3622,incomparable
1293,4124,incomparable
1294,1298,equivalent
1294,1584,equivalent
1294,1635,weaker
1294,1747,equivalent
1294,1849,weaker
1294,2153,equivalent
1294,2234,equivalent
1294,3383,weaker
1294,3521,weaker
1294,3930,weaker
1295,597,stronger
1295,791,incomparable
1295,883,incomparable
1295,1595,stronger
1295,2126,incomparable
1295,2350,stronger
1295,2558,incomparable
1295,2831,stronger
1295,3510,incomparable
1295,3875,incomparable
1295,4622,weaker
1296,462,weaker
1296,939,equivalent
1296,1477,weaker
1296,2187,equivalent
1296,2450,weaker
1296,2612,equivalent
1296,2629,equivalent
1296,2755,weaker
1296,3361,weaker
1296,3366,weaker
1296,4123,weaker
1297,434,weaker
1297,518,equivalent
1297,605,equivalent
1297,1941,weaker
1297,2004,weaker
1297,2192,equivalent
1297,3537,weaker
1298,42,weaker
1298,597,equivalent
1298,605,equivalent
1298,1164,equivalent
1298,1648,weaker
1298,2255,weaker
1298,2466,weaker
1298,2521,weaker
1298,2752,equivalent
1298,3155,weaker
1298,3202,equivalent
1298,3330,weaker
1298,4594,weaker
1299,228,incomparable
1299,427,incomparable
1299,799,stronger
1299,1166,stronger
1299,1636,incomparable
1299,2435,stronger
1299,2664,incomparable
1299,3111,stronger
1299,3150,incomparable
1299,3660,incomparable
1299,4156,incomparable
1299,4390,incomparable
1300,135,equivalent
1300,182,weaker
1300,203,weaker
1300,309,weaker
1300,839,weaker
1300,1067,weaker
1300,1953,weaker
1300,2244,weaker
1300,2284,weaker
1300,2330,weaker
1300,2465,weaker
1300,3733,weaker
1300,3820,weaker
1300,4028,weaker
1301,423,incomparable
1301,820,incomparable
1301,991,stronger
1301,2320,stronger
1301,2942,incomparable
1301,3470,incomparable
1301,3577,incomparable
1301,4181,incomparable
1301,4541,incomparable
1301,4583,incomparable
1301,4597,incomparable
1302,2066,weaker
1302,2084,weaker
1302,2756,equivalent
1302,3692,weaker
1302,4006,weaker
1302,4542,weaker
1303,249,stronger
1303,320,incomparable
1303,1106,stronger
1303,1368,incomparable
1303,1427,incomparable
1303,1935,stronger
1303,2193,stronger
1303,2303,incomparable
1303,2695,incomparable
1303,2876,incomparable
1303,3402,incomparable
1303,3786,incomparable
1303,4647,incomparable
1303,4685,incomparable
1304,37,stronger
1304,282,stronger
1304,657,incomparable
1304,1414,stronger
1304,1630,incomparable
1304,1813,stronger
1304,1977,weaker
1304,2735,stronger
1304,3357,incomparable
1304,3779,incomparable
1304,3812,incomparable
1304,4288,incomparable
1305,175,equivalent
1305,1114,equivalent
1305,2741,weaker
1305,4589,weaker
1306,41,weaker
1306,905,equivalent
1306,1561,weaker
1306,1785,equivalent
1306,2006,equivalent
1306,2429,equivalent
1306,2699,weaker
1306,3096,weaker
1306,3238,equivalent
1306,3253,weaker
1306,3294,weaker
1306,3683,weaker
1306,3980,weaker
1306,4210,weaker
1307,40,incomparable
1307,290,incomparable
1307,1018,stronger
1307,1752,stronger
1307,1780,weaker
1307,2320,stronger
1307,2456,incomparable
1307,2865,incomparable
1308,265,weaker
1308,1022,weaker
1308,1104,weaker
1308,1116,equivalent
1308,1267,weaker
1308,1545,equivalent
1308,1621,equivalent
1308,3137,equivalent
1308,3633,weaker
1308,4478,weaker
1309,361,weaker
1309,1224,weaker
1309,1439,weaker
1309,1742,weaker
1309,1931,weaker
1309,2068,weaker
1309,2203,weaker
1309,3003,equivalent
1309,3298,weaker
1309,3321,weaker
1309,3350,weaker
1309,3418,weaker
1309,3823,weaker
1309,4217,weaker
1309,4454,weaker
1310,758,equivalent
1310,1427,weaker
1310,1436,weaker
1310,1917,equivalent
1310,2010,equivalent
1310,2809,equivalent
1310,3555,weaker
1310,4320,weaker
1311,478,equivalent
1311,2470,weaker
1311,3062,weaker
1311,3100,weaker
1311,3169,equivalent
1311,3353,weaker
1311,3810,weaker
1311,4499,weaker
1312,180,stronger
1312,386,incomparable
1312,518,stronger
1312,838,incomparable
1312,1012,stronger
1312,1536,stronger
1312,1753,stronger
1312,3003,stronger
1312,4026,incomparable
1313,47,weaker
1313,237,stronger
1313,956,stronger
1313,965,stronger
1313,1764,incomparable
1313,3263,incomparable
1313,3573,incomparable
1313,4319,incomparable
1314,240,equivalent
1314,519,equivalent
1314,1290,equivalent
1314,1990,equivalent
1314,2057,weaker
1314,2127,weaker
1314,2794,equivalent
1314,2810,equivalent
1314,3085,weaker
1314,4322,weaker
1314,4435,weaker
1315,94,incomparable
1315,1016,stronger
1315,1091,stronger
1315,1708,stronger
1315,2039,incomparable
1315,2088,incomparable
1315,2281,incomparable
1315,2476,incomparable
1315,3067,incomparable
1315,3203,stronger
1315,3763,incomparable
1315,3935,incomparable
1315,3958,incomparable
1315,4205,incomparable
1315,4573,incomparable
1316,127,incomparable
1316,170,incomparable
1316,617,incomparable
1316,660,incomparable
1316,1041,incomparable
1316,1162,stronger
1316,1795,stronger
1316,2880,incomparable
1316,3009,stronger
1316,3632,incomparable
1316,3938,incomparable
1316,4033,incomparable
1316,4639,incomparable
1317,892,equivalent
1317,1156,equivalent
1317,1249,weaker
1317,1411,equivalent
1317,2943,equivalent
1317,2995,equivalent
1317,3061,weaker
1317,3620,weaker
1317,4477,weaker
1317,4658,weaker
1318,222,incomparable
1318,591,stronger
1318,612,stronger
1318,843,incomparable
1318,2254,incomparable
1318,2935,stronger
1318,3118,stronger
1318,3650,incomparable
1318,4028,incomparable
1318,4079,incomparable
1318,4169,incomparable
1318,4221,weaker
1319,1,weaker
1319,233,equivalent
1319,1645,weaker
1319,2483,weaker
1319,2497,weaker
1319,3374,weaker
1319,3987,weaker
1320,41,incomparable
1320,1635,weaker
1320,2229,stronger
1320,2470,weaker
1320,2550,incomparable
1320,3660,incomparable
1320,4460,incomparable
1320,4649,incomparable
1321,280,weaker
1321,961,equivalent
1321,1517,equivalent
1321,1691,weaker
1321,2252,weaker
1321,2984,equivalent
1321,3090,weaker
1321,3653,weaker
1321,3726,weaker
1321,3979,weaker
1321,4149,weaker
1321,4170,weaker
1321,4217,weaker
1322,265,incomparable
1322,349,incomparable
1322,1008,stronger
1322,1052,incomparable
1322,1161,stronger
1322,1256,incomparable
1322,1427,incomparable
1322,1428,incomparable
1322,2192,stronger
1322,2710,incomparable
1322,2811,stronger
1322,2954,stronger
1322,3100,incomparable
1322,3590,incomparable
1322,4375,incomparable
1323,122,stronger
1323,282,stronger
1323,309,incomparable
1323,579,incomparable
1323,1231,incomparable
1323,1650,incomparable
1323,1814,stronger
1323,2407,stronger
1323,2756,stronger
1323,3043,stronger
1323,3627,incomparable
1324,53,weaker
1324,341,weaker
1324,1151,equivalent
1324,1243,weaker
1324,1629,weaker
1324,1744,equivalent
1324,1964,weaker
1324,2436,equivalent
1324,4069,weaker
1325,2117,stronger
1325,2927,stronger
1325,4632,incomparable
1326,260,weaker
1326,579,weaker
1326,670,weaker
1326,2141,equivalent
1326,2442,weaker
1327,445,weaker
1327,848,weaker
1327,1254,weaker
1327,1505,equivalent
1327,1651,weaker
1327,2413,equivalent
1327,2496,weaker
1327,2614,equivalent
1327,3212,equivalent
1327,3264,weaker
1327,3747,weaker
1327,4455,weaker
1328,36,stronger
1328,42,incomparable
1328,90,incomparable
1328,741,stronger
1328,1130,stronger
1328,1430,incomparable
1328,1748,stronger
1328,2108,stronger
1328,2301,incomparable
1328,2536,incomparable
1328,2573,incomparable
1328,2594,stronger
1328,2785,stronger
1328,3110,stronger
1328,3309,weaker
1328,3390,incomparable
1328,3423,incomparable
1328,3922,incomparable
1329,481,weaker
1329,907,weaker
1329,948,equivalent
1329,1524,equivalent
1329,1620,equivalent
1329,3719,weaker
1329,4225,weaker
1329,4288,weaker
1329,4520,weaker
1329,4637,weaker
1330,229,weaker
1330,443,weaker
1330,645,weaker
1330,668,equivalent
1330,698,weaker
1330,705,equivalent
1330,2640,equivalent
1330,3014,equivalent
1330,3069,weaker
1330,3472,weaker
1330,4252,weaker
1330,4358,weaker
1330,4411,weaker
1331,52,weaker
1331,265,weaker
1331,282,equivalent
1331,388,weaker
1331,3086,weaker
1331,3225,equivalent
1331,3397,weaker
1331,3498,weaker
1331,3701,weaker
1331,3835,weaker
1331,4492,weaker
1331,4552,weaker
1332,91,stronger
1332,683,stronger
1332,892,stronger
1332,1369,stronger
1332,1415,equivalent
1332,2225,stronger
1332,2347,incomparable
1332,2781,stronger
1332,3132,stronger
1332,3362,incomparable
1332,3708,incomparable
1332,3765,incomparable
1332,3867,weaker
1332,4128,weaker
1333,391,weaker
1333,436,weaker
1333,657,weaker
1333,1317,equivalent
1333,1700,equivalent
1333,2140,weaker
1333,2722,weaker
1333,2995,equivalent
1333,3927,weaker
1333,4103,weaker
1333,4512,weaker
1333,4537,weaker
1334,28,incomparable
1334,365,incomparable
1334,401,incomparable
1334,803,stronger
1334,939,stronger
1334,1796,stronger
1334,2096,stronger
1334,2107,incomparable
1334,2651,incomparable
1334,2897,incomparable
1334,3022,stronger
1334,3232,incomparable
1334,3497,weaker
1334,3583,incomparable
1334,3789,incomparable
1334,4216,weaker
1335,58,weaker
1335,358,weaker
1335,1083,weaker
1335,1441,weaker
1335,1632,weaker
1335,1909,equivalent
1335,2411,equivalent
1335,2552,weaker
1335,2861,weaker
1335,3674,weaker
1335,4094,weaker
1336,171,stronger
1336,477,incomparable
1336,538,stronger
1336,1167,incomparable
1336,1174,stronger
1336,1301,incomparable
1336,1704,stronger
1336,2056,incomparable
1336,2117,stronger
1336,2541,incomparable
1336,2652,incomparable
1336,3500,incomparable
1336,4534,incomparable
1337,215,weaker
1337,330,weaker
1337,1996,weaker
1337,2148,weaker
1337,2592,weaker
1337,2709,weaker
1337,4494,weaker
1338,414,weaker
1338,1697,weaker
1338,1699,weaker
1338,2109,equivalent
1338,2320,equivalent
1338,2388,equivalent
1338,2543,weaker
1338,3872,weaker
1338,3916,weaker
1338,4324,weaker
1339,162,weaker
1339,541,weaker
1339,2375,equivalent
1339,2875,weaker
1339,3739,weaker
1339,3874,weaker
1339,4098,weaker
1339,4640,weaker
1340,733,stronger
1340,970,stronger
1340,1679,incomparable
1340,1891,stronger
1340,2044,incomparable
1340,2127,incomparable
1340,2559,stronger
1340,2776,incomparable
1340,2805,incomparable
1340,3248,stronger
1340,3887,weaker
1340,4095,incomparable
1341,1217,weaker
1341,1768,equivalent
1341,1974,equivalent
1341,2245,weaker
1341,2551,equivalent
1341,2737,weaker
1341,2953,equivalent
1341,3173,equivalent
1341,4189,weaker
1341,4266,weaker
1342,267,weaker
1342,940,equivalent
1342,1047,weaker
1342,1977,weaker
1342,2069,weaker
1342,2655,weaker
1342,2977,weaker
1342,3779,weaker
1342,4314,weaker
1343,289,equivalent
1343,439,weaker
1343,1821,weaker
1343,1970,weaker
1343,2082,weaker
1343,2868,weaker
1343,3121,equivalent
1343,3737,weaker
1343,3786,weaker
1343,4511,weaker
1343,4615,weaker
1344,155,incomparable
1344,786,incomparable
1344,1421,stronger
1344,1964,incomparable
1344,2009,equivalent
1344,2034,stronger
1344,2631,stronger
1344,2882,incomparable
1344,2962,stronger
1344,3204,stronger
1344,3440,incomparable
1344,3455,incomparable
1344,3907,incomparable
1344,4213,weaker
1344,4215,incomparable
1345,1277,equivalent
1345,1840,weaker
1345,1969,equivalent
1345,2145,equivalent
1345,2200,equivalent
1345,2541,weaker
1345,2691,weaker
1345,4442,weaker
1346,51,weaker
1346,283,weaker
1346,927,equivalent
1346,1349,weaker
1346,1465,weaker
1346,1717,equivalent
1346,2223,equivalent
1346,2415,weaker
1346,2644,weaker
1346,2824,equivalent
1346,2839,equivalent
1346,3034,weaker
1346,3391,weaker
1346,3843,weaker
1346,4367,weaker
1347,185,equivalent
1347,969,equivalent
1347,1011,equivalent
1347,1221,equivalent
1347,1474,weaker
1347,1524,equivalent
1347,1702,equivalent
1347,1947,equivalent
1347,1974,equivalent
1347,2022,equivalent
1347,2192,equivalent
1347,2421,equivalent
1347,2678,weaker
1347,2730,equivalent
1347,3172,equivalent
1347,4095,weaker
1347,4129,weaker
1347,4405,weaker
1348,195,equivalent
1348,308,weaker
1348,1220,equivalent
1348,1537,weaker
1348,1592,equivalent
1348,1821,weaker
1348,3036,equivalent
1348,3940,weaker
1348,3966,weaker
1348,4311,weaker
1348,4358,weaker
1348,4575,weaker
1349,595,stronger
1349,648,incomparable
1349,1110,incomparable
1349,1209,stronger
1349,1826,equivalent
1349,2173,equivalent
1349,2415,incomparable
1349,2605,incomparable
1349,2612,stronger
1349,3103,incomparable
1349,3169,stronger
1349,4309,incomparable
1350,2367,equivalent
1350,2389,weaker
1350,2940,weaker
1350,3523,weaker
1350,3651,weaker
1350,4461,weaker
1351,38,weaker
1351,188,equivalent
1351,692,weaker
1351,1495,equivalent
1351,1847,weaker
1351,1932,weaker
1351,2014,weaker
1351,2202,equivalent
1351,2475,weaker
1351,2481,weaker
1351,3003,equivalent
1351,3862,weaker
1351,4079,weaker
1352,899,equivalent
1352,1288,weaker
1352,1708,equivalent
1352,1810,equivalent
1352,2230,equivalent
1352,2831,weaker
1352,3228,equivalent
1352,3622,weaker
1352,3971,weaker
1353,88,stronger
1353,272,stronger
1353,325,incomparable
1353,503,incomparable
1353,620,incomparable
1353,2362,stronger
1353,2551,stronger
1354,6,equivalent
1354,878,equivalent
1354,2311,equivalent
1354,2402,weaker
1354,2574,equivalent
1354,2578,equivalent
1354,2737,weaker
1354,2992,weaker
1354,4089,weaker
1354,4172,weaker
1354,4617,weaker
1355,1199,stronger
1355,1561,incomparable
1355,1698,stronger
1355,1765,stronger
1355,2203,incomparable
1355,2772,stronger
1355,3109,stronger
1355,4484,incomparable
1356,239,equivalent
1356,260,weaker
1356,446,weaker
1356,954,equivalent
1356,990,equivalent
1356,1207,weaker
1356,1259,weaker
1356,1435,weaker
1356,1530,equivalent
1356,1698,equivalent
1356,2417,equivalent
1356,2438,equivalent
1356,2926,equivalent
1356,2931,weaker
1356,3353,weaker
1356,4663,weaker
1357,611,stronger
1357,2653,incomparable
1357,2757,stronger
1357,3224,stronger
1357,3855,incomparable
1357,3880,weaker
1358,18,stronger
1358,466,incomparable
1358,563,stronger
1358,582,stronger
1358,809,stronger
1358,867,incomparable
1358,1204,stronger
1358,1287,stronger
1358,1339,stronger
1358,1468,incomparable
1358,1622,stronger
1358,1753,stronger
1358,2158,stronger
1358,2738,stronger
1358,2849,incomparable
1358,3775,incomparable
1358,4037,incomparable
1358,4445,incomparable
1359,362,weaker
1359,1366,weaker
1359,1686,equivalent
1359,1906,equivalent
1359,3534,weaker
1359,4384,weaker
1360,625,weaker
1360,790,equivalent
1360,1018,equivalent
1360,1094,equivalent
1360,1817,equivalent
1360,2048,weaker
1360,2371,equivalent
1360,2603,equivalent
1360,2652,weaker
1360,3206,equivalent
1360,3299,weaker
1361,167,incomparable
1361,287,stronger
1361,1067,weaker
1361,1120,incomparable
1361,1616,stronger
1361,2058,incomparable
1361,2750,stronger
1361,3096,incomparable
1361,3628,incomparable
1361,4110,incomparable
1361,4495,incomparable
1362,186,weaker
1362,253,equivalent
1362,563,equivalent
1362,969,equivalent
1362,1026,weaker
1362,1358,weaker
1362,1687,weaker
1362,2969,equivalent
1362,3242,weaker
1362,3374,weaker
1363,52,weaker
1363,374,weaker
1363,1330,equivalent
1363,1466,weaker
1363,1535,weaker
1363,2595,equivalent
1363,2717,equivalent
1363,3671,weaker
1364,509,equivalent
1364,1725,equivalent
1364,1888,weaker
1364,2498,equivalent
1364,2802,equivalent
1364,3728,weaker
1364,3738,weaker
1364,3776,weaker
1364,4334,weaker
1365,2168,equivalent
1365,2505,equivalent
1365,3199,equivalent
1365,3270,weaker
1365,3411,weaker
1365,4005,weaker
1365,4663,weaker
1366,362,incomparable
1366,415,incomparable
1366,954,stronger
1366,1051,weaker
1366,1693,stronger
1366,1808,stronger
1366,1886,stronger
1366,1950,stronger
1366,3327,incomparable
1366,3480,incomparable
1366,4181,incomparable
1366,4475,incomparable
1366,4519,incomparable
1367,364,weaker
1367,2228,equivalent
1367,2251,weaker
1367,2427,equivalent
1367,2569,equivalent
1367,3933,weaker
1367,4056,weaker
1368,229,incomparable
1368,753,stronger
1368,1018,stronger
1368,1144,stronger
1368,1237,incomparable
1368,1652,incomparable
1368,2784,stronger
1369,74,equivalent
1369,339,weaker
1369,549,weaker
1369,579,weaker
1369,687,equivalent
1369,3900,weaker
1369,4412,weaker
1369,4674,weaker
1370,963,stronger
1370,1183,stronger
1370,1603,incomparable
1370,2336,stronger
1370,2611,stronger
1370,3502,incomparable
1370,3888,incomparable
1370,4386,incomparable
1370,4408,incomparable
1370,4598,incomparable
1371,191,equivalent
1371,641,weaker
1371,667,weaker
1371,977,weaker
1371,1141,weaker
1371,1736,equivalent
1371,1831,equivalent
1371,3115,weaker
1372,1612,equivalent
1372,1828,equivalent
1372,1996,weaker
1372,2013,equivalent
1372,2769,equivalent
1372,3113,weaker
1372,3718,weaker
1372,3758,weaker
1372,4159,weaker
1373,4,weaker
1373,1901,equivalent
1373,2459,weaker
1373,3060,weaker
1373,3656,weaker
1373,4170,weaker
1374,1127,stronger
1374,1263,incomparable
1374,1755,stronger
1374,2310,incomparable
1374,2684,incomparable
1374,3427,incomparable
1374,3542,incomparable
1374,4042,incomparable
1374,4075,incomparable
1374,4344,incomparable
1375,148,equivalent
1375,919,weaker
1375,1136,equivalent
1375,1222,equivalent
1375,1759,weaker
1375,2543,weaker
1375,2579,weaker
1375,2821,weaker
1375,4061,weaker
1376,202,equivalent
1376,901,weaker
1376,1808,equivalent
1376,2258,weaker
1376,2520,equivalent
1376,2580,equivalent
1376,2864,weaker
1376,2927,weaker
1376,3069,weaker
1376,3119,equivalent
1376,3819,weaker
1376,3965,weaker
1376,4032,weaker
1376,4352,weaker
1377,106,weaker
1377,571,weaker
1377,700,equivalent
1377,969,equivalent
1377,1172,equivalent
1377,1782,equivalent
1377,1816,weaker
1377,2139,equivalent
1377,2470,weaker
1377,2954,equivalent
1377,3113,weaker
1377,3159,weaker
1377,3312,weaker
1377,3384,weaker
1377,3800,weaker
1377,3831,weaker
1377,4560,weaker
1378,241,stronger
1378,311,incomparable
1378,563,stronger
1378,738,stronger
1378,973,stronger
1378,2230,stronger
1378,2495,stronger
1378,2852,incomparable
1378,3177,stronger
1378,3916,incomparable
1378,4430,incomparable
1378,4652,incomparable
1379,887,weaker
1379,1345,equivalent
1379,2482,weaker
1379,2684,weaker
1379,2887,weaker
1379,3574,weaker
1379,3745,weaker
1379,4434,weaker
1380,547,equivalent
1380,919,weaker
1380,964,weaker
1380,1167,weaker
1380,1349,weaker
1380,1658,weaker
1380,1816,weaker
1380,2673,weaker
1380,3026,equivalent
1380,3747,weaker
1380,4039,weaker
1380,4512,weaker
1381,106,weaker
1381,563,equivalent
1381,955,weaker
1381,1397,equivalent
1381,1861,weaker
1381,1928,equivalent
1381,2294,weaker
1381,2641,equivalent
1381,3501,weaker
1381,3644,weaker
1381,3698,weaker
1381,4383,weaker
1382,33,equivalent
1382,884,equivalent
1382,1934,weaker
1382,2310,weaker
1382,2636,equivalent
1382,2904,equivalent
1382,3694,weaker
1382,3832,weaker
1382,3925,weaker
1382,4553,weaker
1383,68,incomparable
1383,1357,equivalent
1383,1522,stronger
1383,1609,stronger
1383,1830,stronger
1383,2044,incomparable
1383,2881,incomparable
1383,2962,stronger
1383,3033,stronger
1383,4404,incomparable
1384,287,stronger
1384,904,stronger
1384,933,stronger
1384,1242,incomparable
1384,1507,incomparable
1384,1864,incomparable
1384,1977,weaker
1384,2365,stronger
1384,2628,incomparable
1384,2751,stronger
1384,2841,incomparable
1384,4186,incomparable
1385,130,weaker
1385,897,weaker
1385,1020,weaker
