node_a,node_b,relation
1255,3495,incomparable
1255,4432,incomparable
1256,2165,incomparable
1256,2533,incomparable
1256,2729,stronger
1256,4370,incomparable
1257,2204,stronger
1257,2827,stronger
1258,1420,stronger
1258,1451,incomparable
1259,33,stronger
1259,3126,incomparable
1259,3896,incomparable
1260,430,incomparable
1260,1673,incomparable
1261,2006,stronger
1263,2129,stronger
1263,2499,incomparable
1265,22,stronger
1265,1529,stronger
1266,2454,incomparable
1266,2982,incomparable
1266,3849,incomparable
1267,1434,incomparable
1267,2793,stronger
1267,3324,incomparable
1269,1211,stronger
1269,1309,stronger
1269,1434,weaker
1269,2574,stronger
1270,2034,stronger
1270,3832,incomparable
1271,1521,incomparable
1272,331,weaker
1272,4249,incomparable
1273,1658,weaker
1273,2284,weaker
1273,3960,incomparable
1275,868,incomparable
1276,2676,incomparable
1276,3732,incomparable
1276,4138,incomparable
1277,1313,weaker
1277,2198,equivalent
1277,4580,weaker
1278,325,incomparable
1278,2597,stronger
1279,998,stronger
1279,2841,incomparable
1279,3238,stronger
1279,3886,incomparable
1280,1307,weaker
1280,2047,weaker
1280,2568,equivalent
1281,1135,stronger
1281,2795,incomparable
1282,2184,equivalent
1282,3205,weaker
1283,90,weaker
1283,431,weaker
1283,638,weaker
1283,1026,weaker
1283,1028,weaker
1283,2389,weaker
1283,3352,weaker
1284,2370,weaker
1284,2825,equivalent
1285,4092,incomparable
1286,337,incomparable
1286,1209,stronger
1286,1830,stronger
1286,4291,incomparable
1287,201,equivalent
1287,518,equivalent
1287,872,weaker
1287,2688,weaker
1287,3330,weaker
1287,4574,weaker
1288,529,stronger
1289,2748,stronger
1290,1203,equivalent
1290,1643,weaker
1290,2538,weaker
1290,3193,weaker
1290,4549,weaker
1291,1584,stronger
1291,3626,incomparable
1292,5,weaker
1292,1821,weaker
1292,3199,equivalent
1293,2302,stronger
1293,3536,incomparable
1293,3622,incomparable
1295,3875,incomparable
1296,3366,weaker
1297,1941,weaker
1297,3537,weaker
1298,597,equivalent
1298,1648,weaker
1299,799,stronger
1300,309,weaker
1300,4028,weaker
1301,820,incomparable
1301,991,stronger
1301,3470,incomparable
1302,2756,equivalent
1303,2303,incomparable
1303,4647,incomparable
1304,37,stronger
1304,4288,incomparable
1306,3683,weaker
1307,2865,incomparable
1308,1022,weaker
1308,1104,weaker
1309,2203,weaker
1309,3003,equivalent
1309,3298,weaker
1310,758,equivalent
1310,4320,weaker
1311,3169,equivalent
1312,3003,stronger
1314,2057,weaker
1315,1708,stronger
1315,2039,incomparable
1315,2281,incomparable
1315,3203,stronger
1316,617,incomparable
1316,1162,stronger
1316,3009,stronger
1317,1249,weaker
1318,222,incomparable
1318,843,incomparable
1318,4221,weaker
1319,2483,weaker
1319,3987,weaker
1321,2984,equivalent
1321,3726,weaker
1321,4149,weaker
1321,4170,weaker
1322,1427,incomparable
1322,2811,stronger
1323,282,stronger
1324,341,weaker
1324,1629,weaker
1324,2436,equivalent
1327,1254,weaker
1328,3390,incomparable
1328,3922,incomparable
1329,481,weaker
1329,1620,equivalent
1330,229,weaker
1330,705,equivalent
1330,3014,equivalent
1330,4411,weaker
1332,91,stronger
1332,3867,weaker
1333,657,weaker
1333,1700,equivalent
1333,2722,weaker
1334,2107,incomparable
1334,3583,incomparable
1335,358,weaker
1336,2056,incomparable
1337,330,weaker
1337,2148,weaker
1337,2709,weaker
1338,2109,equivalent
1338,3872,weaker
1338,3916,weaker
1339,541,weaker
1339,4640,weaker
1340,2127,incomparable
1340,2559,stronger
1341,2953,equivalent
1341,4266,weaker
1343,1821,weaker
1343,3737,weaker
1344,1964,incomparable
1344,2034,stronger
1344,4213,weaker
1346,283,weaker
1346,2223,equivalent
1346,2415,weaker
1346,2644,weaker
1346,2839,equivalent
1347,1974,equivalent
1347,2192,equivalent
1347,4095,weaker
1347,4405,weaker
1348,1537,weaker
1348,4575,weaker
1349,2415,incomparable
1349,2612,stronger
1350,2367,equivalent
1351,2202,equivalent
1352,899,equivalent
1352,2230,equivalent
1352,3622,weaker
1354,2737,weaker
1354,2992,weaker
1354,4089,weaker
1355,1561,incomparable
1355,1698,stronger
1356,2931,weaker
1357,2757,stronger
1357,3855,incomparable
1358,18,stronger
1358,563,stronger
1358,1204,stronger
1358,2158,stronger
1358,2738,stronger
1359,362,weaker
1359,1686,equivalent
1359,3534,weaker
1360,625,weaker
1360,1817,equivalent
1360,3206,equivalent
1360,3299,weaker
1362,563,equivalent
1362,2969,equivalent
1362,3242,weaker
1363,374,weaker
1363,1466,weaker
1363,1535,weaker
1363,2595,equivalent
1363,3671,weaker
1364,3738,weaker
1364,4334,weaker
1365,3411,weaker
1366,1693,stronger
1366,3480,incomparable
1367,364,weaker
1369,4674,weaker
1370,963,stronger
1370,1183,stronger
1370,2611,stronger
1370,3502,incomparable
1371,977,weaker
1372,1612,equivalent
1372,1996,weaker
1372,3718,weaker
1372,4159,weaker
1373,4,weaker
1373,2459,weaker
1374,4042,incomparable
1374,4344,incomparable
1375,1759,weaker
1375,2579,weaker
1376,2520,equivalent
1376,4352,weaker
1377,700,equivalent
1377,1816,weaker
1377,2139,equivalent
1377,3113,weaker
1378,3177,stronger
1378,4430,incomparable
1379,1345,equivalent
1380,1816,weaker
1380,2673,weaker
1381,955,weaker
1381,1397,equivalent
1381,2294,weaker
1381,2641,equivalent
1381,3698,weaker
1382,2310,weaker
1384,904,stronger
1384,933,stronger
1384,2841,incomparable
1385,130,weaker
1385,3635,weaker
1386,661,weaker
1386,2157,equivalent
1387,445,incomparable
1387,4199,incomparable
1387,4219,incomparable
1388,2928,weaker
1388,4181,weaker
1390,540,equivalent
1390,3132,equivalent
1390,4198,weaker
1391,1,weaker
1391,2523,stronger
1391,3147,incomparable
1392,612,equivalent
1392,2195,weaker
1393,561,equivalent
1394,1879,weaker
1395,3990,incomparable
1396,9,weaker
1397,3952,weaker
1397,4465,weaker
1398,3992,weaker
1399,3271,weaker
1400,223,stronger
1401,2434,equivalent
1401,4652,weaker
1402,2496,weaker
1402,3287,weaker
1402,3707,weaker
1403,2116,weaker
1404,1118,equivalent
1404,2765,weaker
1405,786,incomparable
1405,2033,stronger
1406,3286,weaker
1408,1632,weaker
1409,2250,weaker
1409,3564,weaker
1411,804,equivalent
1411,1607,equivalent
1411,2570,equivalent
1412,1002,equivalent
1414,2779,weaker
1415,396,incomparable
1415,590,stronger
1417,716,weaker
1417,1538,equivalent
1417,2011,equivalent
1418,1312,weaker
1418,3446,weaker
1420,4690,incomparable
1421,569,equivalent
1421,2579,weaker
1421,3511,weaker
1422,1711,equivalent
1422,2971,equivalent
1422,4176,weaker
1423,1059,weaker
1423,4407,weaker
1424,669,weaker
1424,1454,weaker
1424,1893,equivalent
1424,2130,weaker
1424,3806,weaker
1425,358,weaker
1425,1719,weaker
1426,485,stronger
1426,2282,stronger
1426,3682,incomparable
1426,3744,incomparable
1426,4147,incomparable
1426,4630,incomparable
1427,2909,incomparable
1428,1360,stronger
1428,1637,incomparable
1428,1986,stronger
1428,2406,incomparable
1428,4140,incomparable
1429,1146,incomparable
1429,3535,incomparable
1429,4581,incomparable
1430,1679,stronger
1430,3981,incomparable
1431,994,stronger
1431,1050,incomparable
1431,4451,incomparable
1432,2614,stronger
1432,3725,incomparable
1432,4061,incomparable
1432,4188,incomparable
1433,1558,incomparable
1434,3025,stronger
1435,1435,equivalent
1435,2143,stronger
1435,2211,stronger
1435,3047,stronger
1435,4077,incomparable
1436,1666,equivalent
1436,3568,incomparable
1437,136,stronger
1437,3199,stronger
1438,4232,incomparable
1439,749,incomparable
1439,3235,stronger
1440,1131,incomparable
1441,663,stronger
1442,218,incomparable
1442,2976,stronger
1442,4118,incomparable
1443,1149,stronger
1444,874,stronger
1444,1845,incomparable
1444,2264,incomparable
1444,2272,stronger
1444,4235,incomparable
1445,2142,stronger
1445,2512,stronger
1445,3162,stronger
1446,426,incomparable
1446,2242,stronger
1447,881,stronger
1447,1149,stronger
1447,2167,incomparable
1448,4550,incomparable
1449,2597,stronger
1450,302,incomparable
1450,2111,incomparable
1450,4360,weaker
1451,274,incomparable
1452,573,stronger
1452,3483,incomparable
1452,4599,incomparable
1453,140,stronger
1453,740,incomparable
1453,2489,incomparable
1454,2467,incomparable
1455,1805,stronger
1456,505,stronger
1456,512,stronger
1456,1823,stronger
1457,362,incomparable
1457,1705,incomparable
1457,3975,incomparable
1458,2312,stronger
1459,1283,stronger
1459,2025,stronger
1461,460,stronger
1461,562,incomparable
1462,1368,incomparable
1462,4389,incomparable
1463,1338,stronger
1464,1693,stronger
1467,1737,stronger
1467,2468,stronger
1467,3533,incomparable
1467,3777,incomparable
1467,4153,incomparable
1468,3176,incomparable
1469,827,incomparable
1469,1329,stronger
1469,1339,stronger
1469,1916,incomparable
1469,2823,stronger
1469,4474,incomparable
1470,1644,incomparable
1470,2620,stronger
1471,681,stronger
1472,108,incomparable
1472,796,incomparable
1472,4263,incomparable
1474,690,incomparable
1474,3328,weaker
1477,3243,stronger
1477,4202,incomparable
1477,4662,incomparable
1478,3703,incomparable
1478,4585,incomparable
1479,455,incomparable
1479,608,incomparable
1479,2479,incomparable
1479,3045,stronger
1479,3584,incomparable
1480,1420,incomparable
1480,1764,incomparable
1481,3561,incomparable
1481,3928,incomparable
1481,3953,incomparable
1482,651,incomparable
1482,953,stronger
1482,3275,incomparable
1483,361,incomparable
1483,726,stronger
1485,1220,stronger
1485,1266,incomparable
1485,3158,stronger
1486,1478,weaker
1486,1616,stronger
1488,2992,incomparable
1489,2124,incomparable
1489,2641,stronger
1489,3457,incomparable
1491,266,incomparable
1493,641,weaker
1494,1013,stronger
1495,361,weaker
1495,1751,equivalent
1495,2937,weaker
1496,3047,stronger
1496,3318,incomparable
1497,3483,weaker
1498,486,stronger
1498,2972,stronger
1499,886,equivalent
1499,1054,weaker
1499,3021,equivalent
1499,4226,weaker
1500,485,equivalent
1500,1373,equivalent
1500,3212,equivalent
1501,96,equivalent
1501,243,equivalent
1501,253,equivalent
1501,1238,weaker
1501,1343,equivalent
1502,2512,stronger
1502,3305,incomparable
1503,2173,weaker
1503,4008,weaker
1504,4318,incomparable
1505,4522,weaker
1506,1137,incomparable
1506,2896,incomparable
1506,3089,incomparable
1507,888,stronger
1507,2513,incomparable
1507,3489,incomparable
1507,4392,incomparable
1508,1100,weaker
1508,1321,equivalent
1509,858,weaker
1509,2279,weaker
1509,3728,weaker
1510,3123,stronger
1510,3990,incomparable
1510,4591,incomparable
1511,4355,weaker
1512,455,weaker
1512,1346,equivalent
1513,9,weaker
1514,119,equivalent
1514,719,weaker
1514,2691,weaker
1515,53,incomparable
1515,374,incomparable
1515,1840,incomparable
1515,2640,stronger
1515,3138,stronger
1517,987,equivalent
1517,1458,weaker
1518,46,incomparable
1518,4081,incomparable
1519,1341,stronger
1520,4377,weaker
1521,220,stronger
1521,3450,incomparable
1521,3965,weaker
1521,4184,incomparable
1523,1243,incomparable
1523,4687,incomparable
1524,2780,equivalent
1524,3310,weaker
1524,4009,weaker
1525,1218,stronger
1526,616,incomparable
1526,2877,incomparable
1528,2892,incomparable
1528,4003,incomparable
1528,4432,incomparable
1530,1112,weaker
1530,1942,equivalent
1530,3080,weaker
1530,4039,weaker
1531,1517,stronger
1531,2474,incomparable
1532,600,equivalent
1532,2081,weaker
1532,3329,weaker
1533,131,equivalent
1534,120,weaker
1534,3887,weaker
1535,4081,incomparable
1536,1679,weaker
1536,2072,weaker
1536,2968,weaker
1538,223,equivalent
1538,299,equivalent
1538,3984,weaker
1538,4371,weaker
1540,665,weaker
1541,1124,equivalent
1541,4455,weaker
1541,4535,weaker
1542,260,weaker
1542,530,equivalent
1542,2719,equivalent
1542,4075,weaker
1543,984,stronger
1544,1562,equivalent
1544,3283,weaker
1546,221,weaker
1546,1070,weaker
1547,3740,incomparable
1548,991,equivalent
1549,1358,weaker
1550,4425,weaker
1551,1379,equivalent
1552,854,incomparable
1552,1473,weaker
1553,2535,equivalent
1553,4434,weaker
1554,563,equivalent
1554,579,weaker
1554,3025,equivalent
1555,1509,equivalent
1556,2670,incomparable
1557,966,equivalent
1557,3897,weaker
1558,602,stronger
1558,2155,stronger
1558,2997,stronger
1559,425,weaker
1559,1832,weaker
1559,1896,equivalent
1560,3935,incomparable
1562,501,weaker
1562,1344,weaker
1562,2474,weaker
1563,1023,weaker
1563,1835,weaker
1563,2761,weaker
1563,4246,weaker
1564,2293,incomparable
1565,594,equivalent
1565,936,equivalent
1565,1675,weaker
1566,467,weaker
1566,2463,weaker
1566,2989,equivalent
1567,1932,weaker
1568,2189,equivalent
1568,3686,weaker
1569,437,incomparable
1569,1848,incomparable
1569,2040,incomparable
1569,2199,incomparable
1569,2377,stronger
1570,1194,equivalent
1570,4177,weaker
1571,2408,stronger
1572,2788,equivalent
1572,3196,equivalent
1573,1733,stronger
1575,914,weaker
1576,1166,equivalent
1576,1754,equivalent
1576,3710,weaker
1577,1627,stronger
1577,1999,stronger
1577,2307,stronger
1577,3442,incomparable
1577,4110,incomparable
1578,1776,weaker
1578,3790,weaker
1579,1283,equivalent
1579,1592,equivalent
1579,3339,weaker
1580,189,equivalent
1581,75,weaker
1581,444,incomparable
1581,2818,stronger
1581,3965,weaker
1582,962,weaker
1582,3513,weaker
1583,1402,equivalent
1583,1943,weaker
1584,2402,weaker
1584,2568,equivalent
1584,3375,weaker
1584,4123,weaker
1585,246,weaker
1586,609,stronger
1586,1385,stronger
1587,599,stronger
1587,4437,incomparable
1588,982,equivalent
1588,2580,equivalent
1588,2820,equivalent
1588,4533,weaker
1589,3519,weaker
1589,4681,weaker
1590,2326,stronger
1590,2505,stronger
1590,3962,incomparable
1591,178,equivalent
1591,4221,weaker
1592,4090,weaker
1592,4637,weaker
1594,1716,stronger
1594,2349,incomparable
1594,2532,stronger
1595,1245,weaker
1596,1918,equivalent
1596,2780,equivalent
1596,3668,weaker
1597,1304,weaker
1597,2018,equivalent
1600,2771,equivalent
1600,3590,weaker
1602,593,weaker
1602,4308,weaker
1603,3860,incomparable
1603,4130,incomparable
1603,4513,incomparable
1603,4622,weaker
1604,2025,equivalent
1604,2494,weaker
1605,3256,weaker
1605,3363,weaker
1605,4308,weaker
1605,4473,weaker
1606,401,weaker
1606,718,equivalent
1606,3820,weaker
1607,1028,weaker
1607,1139,equivalent
1608,96,stronger
1608,1236,incomparable
1608,2028,stronger
1610,861,weaker
1611,3969,weaker
1612,2385,weaker
1612,3494,weaker
1612,4177,weaker
1613,1424,stronger
1613,2572,stronger
1613,2573,incomparable
1613,3645,incomparable
1613,4092,incomparable
1614,862,weaker
1614,1382,equivalent
1614,3187,equivalent
1615,2047,weaker
1615,2396,equivalent
1615,2939,weaker
1615,3360,weaker
1617,3136,equivalent
1617,4202,weaker
1618,1234,incomparable
1618,2020,stronger
1618,2267,incomparable
1618,3020,stronger
1620,1938,equivalent
1620,2991,equivalent
1621,2183,equivalent
1621,3103,weaker
1622,566,weaker
1623,716,weaker
1624,2804,weaker
1626,3467,weaker
1627,625,weaker
1627,729,equivalent
1627,1618,weaker
1627,2640,equivalent
1627,3009,equivalent
1627,3824,weaker
1627,4394,weaker
1628,1382,equivalent
1628,4602,weaker
1629,1266,incomparable
1630,472,stronger
1630,2456,incomparable
1630,2716,incomparable
1631,3835,incomparable
1632,604,stronger
1632,1810,stronger
1633,3373,incomparable
1633,3838,incomparable
1634,1671,stronger
1634,4126,incomparable
1635,4146,incomparable
1637,2045,incomparable
1637,2628,stronger
1637,2799,stronger
1638,1500,stronger
1639,2157,stronger
1640,2443,incomparable
1641,2121,stronger
1642,3394,incomparable
1642,4677,incomparable
1643,2137,incomparable
1643,2298,stronger
1643,3724,incomparable
1644,599,stronger
1644,2934,stronger
1645,274,incomparable
1645,1209,stronger
1645,2706,incomparable
1645,4299,incomparable
1645,4434,incomparable
1645,4556,incomparable
1646,1848,weaker
1647,390,incomparable
1647,2817,stronger
1648,4556,incomparable
1650,4689,incomparable
1651,3000,stronger
1651,3034,incomparable
1652,1884,incomparable
1653,1965,stronger
1653,2244,weaker
1653,3814,incomparable
1654,666,incomparable
1655,1741,stronger
1655,3055,incomparable
1655,3178,stronger
1657,324,incomparable
1657,1104,stronger
1657,2973,incomparable
1658,1824,stronger
1658,3509,incomparable
1660,743,stronger
1660,2115,incomparable
1660,3408,incomparable
1660,3606,incomparable
1660,4671,incomparable
1661,3597,incomparable
1663,410,incomparable
1663,4117,incomparable
1664,683,stronger
1664,1144,stronger
1664,2721,stronger
1664,4079,incomparable
1665,350,incomparable
1665,1009,incomparable
1665,1404,stronger
1665,1883,equivalent
1665,2993,stronger
1666,2192,stronger
1666,2477,weaker
1666,2597,stronger
1666,2629,stronger
1667,1737,stronger
1669,2812,incomparable
1670,325,incomparable
1670,2770,incomparable
1670,4407,incomparable
1671,1393,stronger
1671,3469,weaker
1671,4049,incomparable
1672,1031,incomparable
1672,2088,incomparable
1672,2624,stronger
1673,3468,incomparable
1673,3996,incomparable
1674,3502,incomparable
1674,4095,incomparable
1675,2637,stronger
1676,672,incomparable
1676,2192,stronger
1677,1155,incomparable
1677,1548,stronger
1677,2473,weaker
1678,773,stronger
1678,945,stronger
1678,4022,incomparable
1679,1051,incomparable
1679,2050,incomparable
1679,3440,incomparable
1679,4108,incomparable
1679,4351,incomparable
1680,4066,weaker
1682,1520,stronger
1682,2770,incomparable
1683,45,weaker
1684,740,incomparable
1684,1585,stronger
1684,2780,stronger
1685,2038,incomparable
1685,2139,stronger
1686,2010,equivalent
1686,2919,weaker
1687,2685,incomparable
1687,3616,incomparable
1687,4607,incomparable
1688,1449,weaker
1688,3334,weaker
1688,3848,weaker
1688,4425,weaker
1689,553,equivalent
1689,1947,equivalent
1689,2245,weaker
1689,4396,weaker
1690,833,weaker
1690,3414,weaker
1690,3495,weaker
1691,2466,incomparable
1691,4479,incomparable
1693,1301,weaker
1693,1339,equivalent
1693,1552,weaker
1693,1763,weaker
1693,2494,weaker
1694,2239,incomparable
1694,3649,incomparable
1696,42,weaker
1696,740,weaker
1696,2973,weaker
1697,4374,incomparable
1698,4473,weaker
1699,386,incomparable
1699,1427,incomparable
1699,1970,incomparable
1699,3471,incomparable
1699,3539,incomparable
1701,2074,incomparable
1701,2979,incomparable
1701,3860,incomparable
1701,4392,incomparable
1702,1325,weaker
1702,1617,equivalent
1702,4040,weaker
1703,2391,equivalent
1704,4126,weaker
1705,2127,weaker
1705,3600,incomparable
1705,3658,incomparable
1706,971,equivalent
1706,1903,equivalent
1706,1989,equivalent
1706,3915,weaker
1706,4073,weaker
1707,1008,stronger
1707,4384,incomparable
1708,327,weaker
1708,2852,weaker
1709,2797,stronger
1709,4251,incomparable
1710,3118,incomparable
1711,1020,weaker
1711,1284,equivalent
1711,1381,equivalent
1711,2234,equivalent
1711,2751,equivalent
1711,3875,weaker
1711,4214,weaker
1712,3253,weaker
1713,2233,stronger
1713,4285,incomparable
1714,1365,equivalent
1715,3024,weaker
1717,849,weaker
1717,3191,equivalent
1718,3602,incomparable
1718,4336,incomparable
1719,445,incomparable
1719,879,incomparable
1719,1320,incomparable
1719,4616,incomparable
1720,1241,weaker
1720,3011,weaker
1721,1741,stronger
1721,3629,incomparable
1721,3833,incomparable
1722,2533,incomparable
1722,3936,incomparable
1722,4615,incomparable
1723,2483,weaker
1723,2505,equivalent
1724,1600,stronger
1724,3082,incomparable
1724,3984,incomparable
1726,870,incomparable
1726,1416,stronger
1729,145,stronger
1729,1566,stronger
1729,2128,incomparable
1729,2986,stronger
1730,2170,weaker
1730,2171,equivalent
1731,263,incomparable
1731,1449,incomparable
1732,1455,weaker
1733,738,equivalent
1733,4402,weaker
1734,840,incomparable
1735,373,weaker
1735,681,equivalent
1735,1905,equivalent
1735,3680,weaker
1736,998,equivalent
1736,4584,weaker
1737,196,equivalent
1738,157,incomparable
1738,1870,incomparable
1738,3247,stronger
1739,672,weaker
1739,2531,weaker
1740,30,stronger
1740,1101,incomparable
1740,1481,incomparable
1742,562,incomparable
1742,3103,incomparable
1742,3965,incomparable
1742,4662,incomparable
1743,1305,equivalent
1743,4534,weaker
1744,1058,weaker
1744,2719,equivalent
1745,424,weaker
1746,2877,incomparable
1746,3932,incomparable
1747,1101,weaker
1748,2962,equivalent
1749,613,equivalent
1749,674,equivalent
1750,1406,stronger
1750,2110,stronger
1750,2651,incomparable
1750,4686,incomparable
1751,467,weaker
1751,1053,weaker
1751,2240,weaker
1751,2708,equivalent
1753,1206,equivalent
1753,2367,equivalent
1754,16,weaker
1754,1874,weaker
1754,2860,weaker
1755,2703,stronger
1755,4175,weaker
1756,2550,weaker
1757,2387,equivalent
1757,2668,weaker
1757,4505,weaker
1758,4626,weaker
1759,1140,stronger
1760,2927,weaker
1760,3521,weaker
1761,177,incomparable
1761,1200,stronger
1761,3557,incomparable
1761,4584,incomparable
1762,3349,weaker
1763,982,stronger
1763,3362,incomparable
1763,4618,incomparable
1764,819,incomparable
1765,476,weaker
1767,3494,incomparable
1767,3783,incomparable
1767,4101,incomparable
1768,1691,weaker
1768,3153,equivalent
1769,2111,weaker
1769,2258,weaker
1769,4570,weaker
1770,1440,weaker
1770,2098,weaker
1770,2873,weaker
1771,165,weaker
1771,816,equivalent
1771,4520,weaker
1772,1258,weaker
1772,2770,incomparable
1772,3629,incomparable
1773,565,equivalent
1773,1010,equivalent
1774,618,incomparable
1774,4642,incomparable
1774,4649,incomparable
1775,751,equivalent
1775,1685,weaker
1775,2094,equivalent
1775,2356,equivalent
1775,2988,equivalent
1775,3175,equivalent
1775,3413,weaker
1776,319,incomparable
1777,4316,weaker
1778,2190,weaker
1778,2285,weaker
1778,4497,weaker
1779,1171,weaker
1779,3187,equivalent
1780,3165,stronger
1781,4692,weaker
1782,1693,equivalent
1784,2103,equivalent
1784,3427,incomparable
1784,3800,incomparable
1785,1210,equivalent
1785,1482,weaker
1785,3683,weaker
1785,4293,weaker
1786,3324,weaker
1787,180,equivalent
1787,323,weaker
1787,1639,weaker
1787,4593,weaker
1788,538,equivalent
1788,1224,weaker
1788,3097,weaker
1788,3192,equivalent
1788,3726,weaker
1789,484,stronger
1790,3387,incomparable
1790,4105,incomparable
1791,88,equivalent
1792,479,weaker
1792,1665,weaker
1792,1965,equivalent
1792,2686,weaker
1792,3606,weaker
1793,33,stronger
1793,108,incomparable
1793,322,incomparable
1794,2095,equivalent
1795,256,weaker
1796,501,weaker
1797,624,incomparable
1797,3185,incomparable
1797,4549,incomparable
1798,590,equivalent
1798,940,equivalent
1799,2028,equivalent
1799,4061,weaker
1800,1136,equivalent
1801,77,stronger
1801,3031,stronger
1801,3430,incomparable
1802,1682,weaker
1802,1780,weaker
1802,3534,weaker
1804,1546,equivalent
1805,842,weaker
1805,1125,weaker
1805,1774,weaker
1805,3793,weaker
1807,1227,weaker
1807,3126,weaker
1807,3243,equivalent
1808,4565,weaker
1809,1946,equivalent
1809,2938,equivalent
1810,1550,equivalent
1811,3626,incomparable
1811,3660,incomparable
1811,4397,incomparable
1812,1200,equivalent
1814,281,weaker
1814,869,weaker
1814,1091,equivalent
1815,449,weaker
1816,2456,incomparable
1817,1513,equivalent
1818,3536,weaker
1818,3548,weaker
1818,4093,weaker
1819,3144,equivalent
1819,4476,weaker
1820,1822,equivalent
1820,2199,weaker
1821,3990,incomparable
1822,3916,weaker
1823,215,weaker
1823,3767,weaker
1823,4455,weaker
1824,3114,equivalent
1825,24,weaker
1826,793,stronger
1826,1371,stronger
1827,449,weaker
1827,2568,equivalent
1827,3044,weaker
1827,3743,weaker
1829,2229,equivalent
1830,989,weaker
1830,2057,weaker
1830,2547,equivalent
1830,3543,weaker
1832,2791,incomparable
1832,3398,incomparable
1832,3403,incomparable
1833,127,incomparable
1834,730,stronger
1834,820,incomparable
1835,955,incomparable
1835,3216,stronger
1837,3820,incomparable
1837,4302,incomparable
1839,1883,stronger
1840,111,incomparable
1840,2188,stronger
1840,2518,stronger
1842,4631,weaker
1843,408,incomparable
1843,1127,stronger
1843,4152,incomparable
1843,4648,incomparable
1844,34,incomparable
1844,2189,stronger
1844,3034,incomparable
1844,3797,incomparable
1845,3078,incomparable
1846,4620,incomparable
1847,632,incomparable
1847,3745,incomparable
1848,542,stronger
1849,4274,incomparable
1849,4404,incomparable
1849,4611,incomparable
1849,4675,incomparable
1850,997,stronger
1850,2614,stronger
1851,680,incomparable
1852,1879,incomparable
1853,3738,incomparable
1854,903,stronger
1854,3276,incomparable
1855,2226,stronger
1856,1253,incomparable
1856,4182,incomparable
1857,682,incomparable
1857,2048,incomparable
1857,3917,incomparable
1857,4342,incomparable
1858,920,stronger
1859,2951,stronger
1860,3252,stronger
1860,3301,incomparable
1860,3603,incomparable
1861,828,incomparable
1861,3036,stronger
1861,3099,incomparable
1862,2242,stronger
1862,2282,incomparable
1862,3488,incomparable
1863,2690,incomparable
1863,4605,incomparable
1864,2044,incomparable
1865,229,incomparable
1865,512,stronger
1865,886,stronger
1865,1649,stronger
1866,2393,incomparable
1866,3093,weaker
1867,2311,stronger
1867,2988,stronger
1867,3248,stronger
1867,3633,incomparable
1868,1230,incomparable
1868,2485,incomparable
1868,4173,incomparable
1869,1413,stronger
1870,3182,incomparable
1870,3466,weaker
1871,492,incomparable
1871,2250,stronger
1872,1294,stronger
1872,1512,stronger
1872,1694,incomparable
1872,2059,incomparable
1873,2593,stronger
1873,4055,incomparable
1875,122,stronger
1875,923,stronger
1876,1870,stronger
1877,493,stronger
1877,4040,incomparable
1878,1600,stronger
1878,3341,weaker
1879,814,stronger
1879,3284,incomparable
1879,4419,incomparable
1880,3101,weaker
1880,4128,weaker
1880,4586,weaker
1881,3183,stronger
1882,2663,incomparable
1882,3276,incomparable
1883,639,incomparable
1883,1314,stronger
1883,2428,stronger
1883,2442,equivalent
1883,3762,incomparable
1883,3827,incomparable
1883,4157,incomparable
1885,4597,incomparable
1886,2058,weaker
1888,252,stronger
1889,294,weaker
1889,683,equivalent
1889,4138,weaker
1890,3387,incomparable
1890,3557,incomparable
1890,4675,weaker
1891,2098,weaker
1891,2344,equivalent
1891,2578,equivalent
1891,4182,weaker
1891,4188,weaker
1892,627,weaker
1892,3697,weaker
1892,4025,weaker
1892,4325,weaker
1894,2162,incomparable
1895,1092,incomparable
1895,1637,incomparable
1895,1755,incomparable
1895,2253,incomparable
1895,3389,incomparable
1895,3985,incomparable
1896,1999,equivalent
1896,3520,weaker
1896,3608,weaker
1896,3923,weaker
1897,985,incomparable
1897,4433,incomparable
1898,1009,incomparable
1898,3056,incomparable
1899,511,weaker
1899,3333,weaker
1899,3680,weaker
1899,3935,weaker
1901,693,equivalent
1902,2710,weaker
1903,4298,weaker
1904,1424,stronger
1905,2749,weaker
1906,307,weaker
1906,1093,equivalent
1906,4176,weaker
1907,2898,weaker
1908,1057,incomparable
1908,1710,incomparable
1908,2966,stronger
1909,693,equivalent
1909,2138,equivalent
1909,2153,equivalent
1909,2691,weaker
1910,75,incomparable
1910,1134,stronger
1910,3981,incomparable
1911,4390,weaker
1912,311,incomparable
1912,807,stronger
1912,3823,incomparable
1912,4627,incomparable
1912,4651,incomparable
1913,589,stronger
1914,4272,weaker
1915,3201,weaker
1915,4545,weaker
1916,1429,incomparable
1916,2640,stronger
1918,4572,weaker
1919,752,weaker
1919,2768,equivalent
1919,3146,equivalent
1920,291,equivalent
1920,888,equivalent
1920,2816,weaker
1920,3660,weaker
1920,4410,weaker
1921,4172,incomparable
1922,1066,incomparable
1922,2997,stronger
1923,1556,weaker
1924,2124,incomparable
1924,2385,incomparable
1925,247,stronger
1925,1434,incomparable
1925,3290,incomparable
1925,4535,incomparable
1926,878,equivalent
1926,3891,weaker
1926,4285,weaker
1927,2646,incomparable
1928,4109,weaker
1929,1828,stronger
1929,2598,stronger
1930,230,equivalent
